id,nested_qpl,dict_qpl,yaml_qpl
681cf03b6d36068143ee1116a534b9ea3ea9ab0b38428280e350f80987598ba7,"Filter Predicate [ Count_Star >= 2 ] Output [ transcript_id , transcript_date ]
  In: Join Predicate [ B.transcript_id = T.transcript_id ] Output [ B.transcript_id , B.Count_Star , T.transcript_date ]
    In: Scan Table [ Transcripts ] Output [ transcript_id , transcript_date ]
    In: Aggregate GroupBy [ transcript_id ] Output [ countstar AS Count_Star , transcript_id ]
      In: Scan Table [ Transcript_Contents ] Output [ transcript_id ]","{""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star >= 2 ]"", ""output"": ""transcript_id , transcript_date"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.transcript_id = #3.transcript_id ]"", ""output"": ""#2.transcript_id , #2.Count_Star , #3.transcript_date"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ transcript_id ]"", ""output"": ""countstar AS Count_Star , transcript_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcript_Contents"", ""output"": ""transcript_id""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_id , transcript_date""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: transcript_id
      table: Transcript_Contents
    id: '#2'
    operation: Aggregate
    output: countstar AS Count_Star , transcript_id
    predicate: GroupBy [ transcript_id ]
  - id: '#3'
    operation: Scan Table
    output: transcript_id , transcript_date
    table: Transcripts
  id: '#4'
  operation: Join
  output: '#2.transcript_id , #2.Count_Star , #3.transcript_date'
  predicate: 'Predicate [ #2.transcript_id = #3.transcript_id ]'
id: '#5'
operation: Filter
output: transcript_id , transcript_date
predicate: Predicate [ Count_Star >= 2 ]
"
f354038a754fe4726aab53423b47fd7259de7b16d4e90b949c9f3f0fe7c097a5,"Filter Predicate [ Count_Star >= 2 ] Output [ transcript_id , transcript_date ]
  In: Join Predicate [ B.transcript_id = T.transcript_id ] Output [ B.transcript_id , B.Count_Star , T.transcript_date ]
    In: Scan Table [ Transcripts ] Output [ transcript_id , transcript_date ]
    In: Aggregate GroupBy [ transcript_id ] Output [ countstar AS Count_Star , transcript_id ]
      In: Scan Table [ Transcript_Contents ] Output [ transcript_id ]","{""id"": ""#5"", ""operation"": ""Filter"", ""predicate"": ""Predicate [ Count_Star >= 2 ]"", ""output"": ""transcript_id , transcript_date"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.transcript_id = #3.transcript_id ]"", ""output"": ""#2.transcript_id , #2.Count_Star , #3.transcript_date"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ transcript_id ]"", ""output"": ""countstar AS Count_Star , transcript_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcript_Contents"", ""output"": ""transcript_id""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_id , transcript_date""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: transcript_id
      table: Transcript_Contents
    id: '#2'
    operation: Aggregate
    output: countstar AS Count_Star , transcript_id
    predicate: GroupBy [ transcript_id ]
  - id: '#3'
    operation: Scan Table
    output: transcript_id , transcript_date
    table: Transcripts
  id: '#4'
  operation: Join
  output: '#2.transcript_id , #2.Count_Star , #3.transcript_date'
  predicate: 'Predicate [ #2.transcript_id = #3.transcript_id ]'
id: '#5'
operation: Filter
output: transcript_id , transcript_date
predicate: Predicate [ Count_Star >= 2 ]
"
12f83d872b4996b26a5511d6910db085bcd48e6656dcaef27eb62b3424a06ca9,"Scan Table [ Students ] Predicate [ first_name = 'Timmothy' AND last_name = 'Ward' ] Output [ first_name , last_name , cell_mobile_number ]","{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""predicate"": ""Predicate [ first_name = 'Timmothy' AND last_name = 'Ward' ]"", ""output"": ""first_name , last_name , cell_mobile_number""}","id: '#1'
operation: Scan Table
output: first_name , last_name , cell_mobile_number
predicate: Predicate [ first_name = 'Timmothy' AND last_name = 'Ward' ]
table: Students
"
6e07e3442e971836451c6b5d8270702979d958da915172bf10e273487e3e254d,"Scan Table [ Students ] Predicate [ first_name = 'timmothy' AND last_name = 'ward' ] Output [ first_name , last_name , cell_mobile_number ]","{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""predicate"": ""Predicate [ first_name = 'timmothy' AND last_name = 'ward' ]"", ""output"": ""first_name , last_name , cell_mobile_number""}","id: '#1'
operation: Scan Table
output: first_name , last_name , cell_mobile_number
predicate: Predicate [ first_name = 'timmothy' AND last_name = 'ward' ]
table: Students
"
13402275c28ea205994823c1db8e3dc7acb229431deaad3cb2954b8df3778978,"TopSort Rows [ 1 ] OrderBy [ date_first_registered ASC ] Output [ middle_name , first_name , last_name , date_first_registered ]
  In: Scan Table [ Students ] Output [ middle_name , first_name , last_name , date_first_registered ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ date_first_registered ASC ]"", ""output"": ""middle_name , first_name , last_name , date_first_registered"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""output"": ""middle_name , first_name , last_name , date_first_registered""}]}","children:
- id: '#1'
  operation: Scan Table
  output: middle_name , first_name , last_name , date_first_registered
  table: Students
id: '#2'
operation: TopSort
output: middle_name , first_name , last_name , date_first_registered
predicate: Rows [ 1 ] OrderBy [ date_first_registered ASC ]
"
c072e76619b9b9ee950cec35cf5f953243537d799f59ec4fca100dcca366c081,"TopSort Rows [ 1 ] OrderBy [ date_first_registered ASC ] Output [ middle_name , first_name , last_name , date_first_registered ]
  In: Scan Table [ Students ] Output [ middle_name , first_name , last_name , date_first_registered ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ date_first_registered ASC ]"", ""output"": ""middle_name , first_name , last_name , date_first_registered"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""output"": ""middle_name , first_name , last_name , date_first_registered""}]}","children:
- id: '#1'
  operation: Scan Table
  output: middle_name , first_name , last_name , date_first_registered
  table: Students
id: '#2'
operation: TopSort
output: middle_name , first_name , last_name , date_first_registered
predicate: Rows [ 1 ] OrderBy [ date_first_registered ASC ]
"
e7e55a8fa3c545c49218fac804bb17a8f183588046d59a33f56a1e69d025ff83,"TopSort Rows [ 1 ] OrderBy [ date_left ASC ] Output [ middle_name , date_left , first_name , last_name ]
  In: Scan Table [ Students ] Output [ middle_name , date_left , first_name , last_name ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ date_left ASC ]"", ""output"": ""middle_name , date_left , first_name , last_name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""output"": ""middle_name , date_left , first_name , last_name""}]}","children:
- id: '#1'
  operation: Scan Table
  output: middle_name , date_left , first_name , last_name
  table: Students
id: '#2'
operation: TopSort
output: middle_name , date_left , first_name , last_name
predicate: Rows [ 1 ] OrderBy [ date_left ASC ]
"
9eb49aca2584d05d0366be17ba34ccfb07f238dffed751db48a4e86346eb6789,"TopSort Rows [ 1 ] OrderBy [ date_left ASC ] Output [ middle_name , date_left , first_name , last_name ]
  In: Scan Table [ Students ] Output [ middle_name , date_left , first_name , last_name ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ date_left ASC ]"", ""output"": ""middle_name , date_left , first_name , last_name"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""output"": ""middle_name , date_left , first_name , last_name""}]}","children:
- id: '#1'
  operation: Scan Table
  output: middle_name , date_left , first_name , last_name
  table: Students
id: '#2'
operation: TopSort
output: middle_name , date_left , first_name , last_name
predicate: Rows [ 1 ] OrderBy [ date_left ASC ]
"
621f50d37306c6e356a4de3df6e3793856ee7f9d9ab9b053e9890cfa5db56c89,"Scan Table [ Students ] Predicate [ current_address_id <> permanent_address_id ] Output [ permanent_address_id , current_address_id , first_name ]","{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""predicate"": ""Predicate [ current_address_id <> permanent_address_id ]"", ""output"": ""permanent_address_id , current_address_id , first_name""}","id: '#1'
operation: Scan Table
output: permanent_address_id , current_address_id , first_name
predicate: Predicate [ current_address_id <> permanent_address_id ]
table: Students
"
73c8b1da8ff7be1c1d0af01653242378ba5b079a8bde31662382b9a99834ae05,"Scan Table [ Students ] Predicate [ current_address_id <> permanent_address_id ] Output [ permanent_address_id , current_address_id , first_name ]","{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""predicate"": ""Predicate [ current_address_id <> permanent_address_id ]"", ""output"": ""permanent_address_id , current_address_id , first_name""}","id: '#1'
operation: Scan Table
output: permanent_address_id , current_address_id , first_name
predicate: Predicate [ current_address_id <> permanent_address_id ]
table: Students
"
5a1add434252fa8ef88afe242d0e6f6da6ebe21eab7ebb70940db2d4060acb6e,"TopSort Rows [ 1 ] OrderBy [ Count_Star DESC ] Output [ address_id , line_2 , Count_Star , line_1 ]
  In: Join Predicate [ B.current_address_id = T.address_id ] Output [ B.Count_Star , T.line_2 , T.address_id , T.line_1 ]
    In: Scan Table [ Addresses ] Output [ address_id , line_2 , line_1 ]
    In: Aggregate GroupBy [ current_address_id ] Output [ countstar AS Count_Star , current_address_id ]
      In: Scan Table [ Students ] Output [ current_address_id ]","{""id"": ""#5"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Count_Star DESC ]"", ""output"": ""address_id , line_2 , Count_Star , line_1"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.current_address_id = #3.address_id ]"", ""output"": ""#2.Count_Star , #3.line_2 , #3.address_id , #3.line_1"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ current_address_id ]"", ""output"": ""countstar AS Count_Star , current_address_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""output"": ""current_address_id""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""Addresses"", ""output"": ""address_id , line_2 , line_1""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: current_address_id
      table: Students
    id: '#2'
    operation: Aggregate
    output: countstar AS Count_Star , current_address_id
    predicate: GroupBy [ current_address_id ]
  - id: '#3'
    operation: Scan Table
    output: address_id , line_2 , line_1
    table: Addresses
  id: '#4'
  operation: Join
  output: '#2.Count_Star , #3.line_2 , #3.address_id , #3.line_1'
  predicate: 'Predicate [ #2.current_address_id = #3.address_id ]'
id: '#5'
operation: TopSort
output: address_id , line_2 , Count_Star , line_1
predicate: Rows [ 1 ] OrderBy [ Count_Star DESC ]
"
c61132133c0884369b3656e64742fefba5bafb269a5d2e9604eed2bd4d7792f7,"TopSort Rows [ 1 ] OrderBy [ Count_Star DESC ] Output [ address_id , line_2 , Count_Star , line_1 ]
  In: Join Predicate [ B.current_address_id = T.address_id ] Output [ B.Count_Star , T.line_2 , T.address_id , T.line_1 ]
    In: Scan Table [ Addresses ] Output [ address_id , line_2 , line_1 ]
    In: Aggregate GroupBy [ current_address_id ] Output [ countstar AS Count_Star , current_address_id ]
      In: Scan Table [ Students ] Output [ current_address_id ]","{""id"": ""#5"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Count_Star DESC ]"", ""output"": ""address_id , line_2 , Count_Star , line_1"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #2.current_address_id = #3.address_id ]"", ""output"": ""#2.Count_Star , #3.line_2 , #3.address_id , #3.line_1"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ current_address_id ]"", ""output"": ""countstar AS Count_Star , current_address_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Students"", ""output"": ""current_address_id""}]}, {""id"": ""#3"", ""operation"": ""Scan Table"", ""table"": ""Addresses"", ""output"": ""address_id , line_2 , line_1""}]}]}","children:
- children:
  - children:
    - id: '#1'
      operation: Scan Table
      output: current_address_id
      table: Students
    id: '#2'
    operation: Aggregate
    output: countstar AS Count_Star , current_address_id
    predicate: GroupBy [ current_address_id ]
  - id: '#3'
    operation: Scan Table
    output: address_id , line_2 , line_1
    table: Addresses
  id: '#4'
  operation: Join
  output: '#2.Count_Star , #3.line_2 , #3.address_id , #3.line_1'
  predicate: 'Predicate [ #2.current_address_id = #3.address_id ]'
id: '#5'
operation: TopSort
output: address_id , line_2 , Count_Star , line_1
predicate: Rows [ 1 ] OrderBy [ Count_Star DESC ]
"
8671937b8fca85e18cd7d84da33377f4105cc302be5b0d30e884478c99e61450,"Aggregate Output [ AVG(transcript_date) AS Avg_transcript_date ]
  In: Scan Table [ Transcripts ] Output [ transcript_date ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""AVG(transcript_date) AS Avg_transcript_date"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_date""}]}","children:
- id: '#1'
  operation: Scan Table
  output: transcript_date
  table: Transcripts
id: '#2'
operation: Aggregate
output: AVG(transcript_date) AS Avg_transcript_date
"
c3597c57608e6709f8aa5590f37792720cf006026f950415914855999b49a2dc,"Aggregate Output [ AVG(transcript_date) AS Avg_transcript_date ]
  In: Scan Table [ Transcripts ] Output [ transcript_date ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""AVG(transcript_date) AS Avg_transcript_date"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_date""}]}","children:
- id: '#1'
  operation: Scan Table
  output: transcript_date
  table: Transcripts
id: '#2'
operation: Aggregate
output: AVG(transcript_date) AS Avg_transcript_date
"
d381b46013f0591ed9f55bae1c24b89d012b6cca147b787e06954fb2f9f1d091,"TopSort Rows [ 1 ] OrderBy [ transcript_date ASC ] Output [ other_details , transcript_date ]
  In: Scan Table [ Transcripts ] Output [ other_details , transcript_date ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ transcript_date ASC ]"", ""output"": ""other_details , transcript_date"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""other_details , transcript_date""}]}","children:
- id: '#1'
  operation: Scan Table
  output: other_details , transcript_date
  table: Transcripts
id: '#2'
operation: TopSort
output: other_details , transcript_date
predicate: Rows [ 1 ] OrderBy [ transcript_date ASC ]
"
f120ceebe63b91cf7d8ec2153a05da63c2f6a2cb3b1402da0f1772c73a21307e,"TopSort Rows [ 1 ] OrderBy [ transcript_date ASC ] Output [ other_details , transcript_date ]
  In: Scan Table [ Transcripts ] Output [ other_details , transcript_date ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ transcript_date ASC ]"", ""output"": ""other_details , transcript_date"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""other_details , transcript_date""}]}","children:
- id: '#1'
  operation: Scan Table
  output: other_details , transcript_date
  table: Transcripts
id: '#2'
operation: TopSort
output: other_details , transcript_date
predicate: Rows [ 1 ] OrderBy [ transcript_date ASC ]
"
4d616fdb35747a6d6392a417df2d25850f46e59e5970a943e380befec0675e3a,"Aggregate Output [ countstar AS Count_Star ]
  In: Scan Table [ Transcripts ] Output [ 1 AS One ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""1 AS One""}]}","children:
- id: '#1'
  operation: Scan Table
  output: 1 AS One
  table: Transcripts
id: '#2'
operation: Aggregate
output: countstar AS Count_Star
"
523fbe361abc1311f6b3f07e9edf236519a70dbd66130b8dce011bcb8d76bd5e,"Aggregate Output [ countstar AS Count_Star ]
  In: Scan Table [ Transcripts ] Output [ 1 AS One ]","{""id"": ""#2"", ""operation"": ""Aggregate"", ""output"": ""countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""1 AS One""}]}","children:
- id: '#1'
  operation: Scan Table
  output: 1 AS One
  table: Transcripts
id: '#2'
operation: Aggregate
output: countstar AS Count_Star
"
ce82a2bc66cd458fd38b1b6325e2c841b5eb71ebe89e613ef8d2356e65d99a3b,"TopSort Rows [ 1 ] OrderBy [ transcript_date DESC ] Output [ transcript_date ]
  In: Scan Table [ Transcripts ] Output [ transcript_date ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ transcript_date DESC ]"", ""output"": ""transcript_date"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_date""}]}","children:
- id: '#1'
  operation: Scan Table
  output: transcript_date
  table: Transcripts
id: '#2'
operation: TopSort
output: transcript_date
predicate: Rows [ 1 ] OrderBy [ transcript_date DESC ]
"
e3cd6248e6e7f1dba56b3d1440d38872d8d0c60b3c205be143bf0e682bee3268,"TopSort Rows [ 1 ] OrderBy [ transcript_date DESC ] Output [ transcript_date ]
  In: Scan Table [ Transcripts ] Output [ transcript_date ]","{""id"": ""#2"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ transcript_date DESC ]"", ""output"": ""transcript_date"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_date""}]}","children:
- id: '#1'
  operation: Scan Table
  output: transcript_date
  table: Transcripts
id: '#2'
operation: TopSort
output: transcript_date
predicate: Rows [ 1 ] OrderBy [ transcript_date DESC ]
"
73eb7b4c3f37bf11cedc8f329393c4d8a8e8cfe20fd3345a5a445897b86fa329,"TopSort Rows [ 1 ] OrderBy [ Count_Star DESC ] Output [ student_course_id , Count_Star ]
  In: Aggregate GroupBy [ student_course_id ] Output [ student_course_id , countstar AS Count_Star ]
    In: Scan Table [ Transcript_Contents ] Output [ student_course_id ]","{""id"": ""#3"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Count_Star DESC ]"", ""output"": ""student_course_id , Count_Star"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ student_course_id ]"", ""output"": ""student_course_id , countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcript_Contents"", ""output"": ""student_course_id""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: student_course_id
    table: Transcript_Contents
  id: '#2'
  operation: Aggregate
  output: student_course_id , countstar AS Count_Star
  predicate: GroupBy [ student_course_id ]
id: '#3'
operation: TopSort
output: student_course_id , Count_Star
predicate: Rows [ 1 ] OrderBy [ Count_Star DESC ]
"
3a3c210329f066c16ae725a134bcf591f4cb70fa224a580ef0a2c17a0f9f0c2a,"TopSort Rows [ 1 ] OrderBy [ Count_Star DESC ] Output [ student_course_id , Count_Star ]
  In: Aggregate GroupBy [ student_course_id ] Output [ student_course_id , countstar AS Count_Star ]
    In: Scan Table [ Transcript_Contents ] Output [ student_course_id ]","{""id"": ""#3"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Count_Star DESC ]"", ""output"": ""student_course_id , Count_Star"", ""children"": [{""id"": ""#2"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ student_course_id ]"", ""output"": ""student_course_id , countstar AS Count_Star"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcript_Contents"", ""output"": ""student_course_id""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: student_course_id
    table: Transcript_Contents
  id: '#2'
  operation: Aggregate
  output: student_course_id , countstar AS Count_Star
  predicate: GroupBy [ student_course_id ]
id: '#3'
operation: TopSort
output: student_course_id , Count_Star
predicate: Rows [ 1 ] OrderBy [ Count_Star DESC ]
"
bd844dd1bbe595ee1aa0d5da9010030323680dc2b4a5b47d15a2dd2bd4796d8b,"TopSort Rows [ 1 ] OrderBy [ Count_Star ASC ] WithTies [ true ] Output [ transcript_id , transcript_date ]
  In: Join Predicate [ T.transcript_id = B.transcript_id ] Output [ B.transcript_date , Count_Star , T.transcript_id ]
    In: Aggregate GroupBy [ transcript_id ] Output [ countstar AS Count_Star , transcript_id ]
      In: Scan Table [ Transcript_Contents ] Output [ transcript_id ]
    In: Scan Table [ Transcripts ] Output [ transcript_id , transcript_date ]","{""id"": ""#5"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Count_Star ASC ] WithTies [ true ]"", ""output"": ""transcript_id , transcript_date"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.transcript_id = #1.transcript_id ]"", ""output"": ""#1.transcript_date , Count_Star , #3.transcript_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_id , transcript_date""}, {""id"": ""#3"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ transcript_id ]"", ""output"": ""countstar AS Count_Star , transcript_id"", ""children"": [{""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""Transcript_Contents"", ""output"": ""transcript_id""}]}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: transcript_id , transcript_date
    table: Transcripts
  - children:
    - id: '#2'
      operation: Scan Table
      output: transcript_id
      table: Transcript_Contents
    id: '#3'
    operation: Aggregate
    output: countstar AS Count_Star , transcript_id
    predicate: GroupBy [ transcript_id ]
  id: '#4'
  operation: Join
  output: '#1.transcript_date , Count_Star , #3.transcript_id'
  predicate: 'Predicate [ #3.transcript_id = #1.transcript_id ]'
id: '#5'
operation: TopSort
output: transcript_id , transcript_date
predicate: Rows [ 1 ] OrderBy [ Count_Star ASC ] WithTies [ true ]
"
b4b4ae10d25e46d7369817827ed4141e9c701e7046aefa27d6f88b73baff0a32,"TopSort Rows [ 1 ] OrderBy [ Count_Star ASC ] WithTies [ true ] Output [ transcript_id , transcript_date ]
  In: Join Predicate [ T.transcript_id = B.transcript_id ] Output [ B.transcript_date , Count_Star , T.transcript_id ]
    In: Aggregate GroupBy [ transcript_id ] Output [ countstar AS Count_Star , transcript_id ]
      In: Scan Table [ Transcript_Contents ] Output [ transcript_id ]
    In: Scan Table [ Transcripts ] Output [ transcript_id , transcript_date ]","{""id"": ""#5"", ""operation"": ""TopSort"", ""predicate"": ""Rows [ 1 ] OrderBy [ Count_Star ASC ] WithTies [ true ]"", ""output"": ""transcript_id , transcript_date"", ""children"": [{""id"": ""#4"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.transcript_id = #1.transcript_id ]"", ""output"": ""#1.transcript_date , Count_Star , #3.transcript_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Transcripts"", ""output"": ""transcript_id , transcript_date""}, {""id"": ""#3"", ""operation"": ""Aggregate"", ""predicate"": ""GroupBy [ transcript_id ]"", ""output"": ""countstar AS Count_Star , transcript_id"", ""children"": [{""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""Transcript_Contents"", ""output"": ""transcript_id""}]}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: transcript_id , transcript_date
    table: Transcripts
  - children:
    - id: '#2'
      operation: Scan Table
      output: transcript_id
      table: Transcript_Contents
    id: '#3'
    operation: Aggregate
    output: countstar AS Count_Star , transcript_id
    predicate: GroupBy [ transcript_id ]
  id: '#4'
  operation: Join
  output: '#1.transcript_date , Count_Star , #3.transcript_id'
  predicate: 'Predicate [ #3.transcript_id = #1.transcript_id ]'
id: '#5'
operation: TopSort
output: transcript_id , transcript_date
predicate: Rows [ 1 ] OrderBy [ Count_Star ASC ] WithTies [ true ]
"
ab348f161bbbba695ed592adb3a2971ae4a97acac0250ed0130c2c730c9403f5,"Join Predicate [ B.semester_id = T.semester_id ] Distinct [ true ] Output [ B.semester_id ]
  In: Join Predicate [ B.degree_program_id = T.degree_program_id ] Distinct [ true ] Output [ T.semester_id ]
    In: Scan Table [ Student_Enrolment ] Output [ degree_program_id , semester_id ]
    In: Scan Table [ Degree_Programs ] Predicate [ degree_summary_name = 'Bachelor' ] Output [ degree_summary_name , degree_program_id ]
  In: Join Predicate [ B.degree_program_id = T.degree_program_id ] Distinct [ true ] Output [ T.semester_id ]
    In: Scan Table [ Student_Enrolment ] Output [ degree_program_id , semester_id ]
    In: Scan Table [ Degree_Programs ] Predicate [ degree_summary_name = 'Master' ] Output [ degree_summary_name , degree_program_id ]","{""id"": ""#7"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #3.semester_id = #6.semester_id ] Distinct [ true ]"", ""output"": ""#3.semester_id"", ""children"": [{""id"": ""#3"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #1.degree_program_id = #2.degree_program_id ] Distinct [ true ]"", ""output"": ""#2.semester_id"", ""children"": [{""id"": ""#1"", ""operation"": ""Scan Table"", ""table"": ""Degree_Programs"", ""predicate"": ""Predicate [ degree_summary_name = 'Master' ]"", ""output"": ""degree_summary_name , degree_program_id""}, {""id"": ""#2"", ""operation"": ""Scan Table"", ""table"": ""Student_Enrolment"", ""output"": ""degree_program_id , semester_id""}]}, {""id"": ""#6"", ""operation"": ""Join"", ""predicate"": ""Predicate [ #4.degree_program_id = #5.degree_program_id ] Distinct [ true ]"", ""output"": ""#5.semester_id"", ""children"": [{""id"": ""#4"", ""operation"": ""Scan Table"", ""table"": ""Degree_Programs"", ""predicate"": ""Predicate [ degree_summary_name = 'Bachelor' ]"", ""output"": ""degree_summary_name , degree_program_id""}, {""id"": ""#5"", ""operation"": ""Scan Table"", ""table"": ""Student_Enrolment"", ""output"": ""degree_program_id , semester_id""}]}]}","children:
- children:
  - id: '#1'
    operation: Scan Table
    output: degree_summary_name , degree_program_id
    predicate: Predicate [ degree_summary_name = 'Master' ]
    table: Degree_Programs
  - id: '#2'
    operation: Scan Table
    output: degree_program_id , semester_id
    table: Student_Enrolment
  id: '#3'
  operation: Join
  output: '#2.semester_id'
  predicate: 'Predicate [ #1.degree_program_id = #2.degree_program_id ] Distinct [
    true ]'
- children:
  - id: '#4'
    operation: Scan Table
    output: degree_summary_name , degree_program_id
    predicate: Predicate [ degree_summary_name = 'Bachelor' ]
    table: Degree_Programs
  - id: '#5'
    operation: Scan Table
    output: degree_program_id , semester_id
    table: Student_Enrolment
  id: '#6'
  operation: Join
  output: '#5.semester_id'
  predicate: 'Predicate [ #4.degree_program_id = #5.degree_program_id ] Distinct [
    true ]'
id: '#7'
operation: Join
output: '#3.semester_id'
predicate: 'Predicate [ #3.semester_id = #6.semester_id ] Distinct [ true ]'
"
